sample_ID,compound_seen,strain_seen,time_seen,plate_seen,source_seen,instrument_seen,time_distance,expert_disagreement,compound_log1p_count,strain_log1p_count,plate_log1p_count,A,B,C,n_obs_proteins,axis,fold_id,field_col,gate_value
B1-1516,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1963255605814735,0.0,7.177782416195197,3.58351893845611,0.1329678019601523,-0.0110449645414707,0.0114547057252451,3649,compound,8,perturbation_no_concentration,0.55444694
B1-1518,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2029779770532269,0.0,7.20414929203594,3.58351893845611,0.1114178757733489,-0.010686599006502,0.0134319396558831,3545,compound,8,perturbation_no_concentration,0.55804473
B1-1522,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1751104949109719,0.0,7.197435354096591,3.58351893845611,0.0978993880628618,-0.0083652912140595,0.007123986686386,3764,compound,8,perturbation_no_concentration,0.5462604
B1-1612,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2181819104623708,0.0,7.177782416195197,3.610917912644224,0.0920131761762439,-0.0021772488029867,0.0131892400308361,3672,compound,8,perturbation_no_concentration,0.5563702
B1-1614,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2488430835075141,0.0,7.20414929203594,3.610917912644224,0.1073988148401945,-0.0089158039560904,0.0248557187564777,3606,compound,8,perturbation_no_concentration,0.54640156
B1-1618,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.211432154938862,0.0,7.197435354096591,3.610917912644224,0.1187081497651041,0.0009341934813254,0.0137289874719588,3782,compound,8,perturbation_no_concentration,0.556786
B1-1620,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2054690819674348,0.0,7.186901020411631,3.610917912644224,0.0979757529146127,-0.0055598500038659,0.0148365203141925,3884,compound,8,perturbation_no_concentration,0.55489933
B1-1708,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2696125949085135,0.0,7.177782416195197,3.58351893845611,0.1094431900465247,-0.0105295255573229,0.0195196250205715,3541,compound,8,perturbation_no_concentration,0.52132404
B1-1714,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2341524321712059,0.0,7.197435354096591,3.58351893845611,0.1090227999123458,-0.008824283066055,0.0179519994172269,3610,compound,8,perturbation_no_concentration,0.5582228
B1-1716,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.260475757566853,0.0,7.186901020411631,3.58351893845611,0.1364320264195244,-0.0088840730836626,0.023972888388838,3686,compound,8,perturbation_no_concentration,0.53536344
B1-1804,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2062970574755594,0.0,7.177782416195197,3.4657359027997265,0.1233883171642202,-0.0065813253204991,0.0096993977330212,3513,compound,8,perturbation_no_concentration,0.56966007
B1-1806,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2152863211090041,0.0,7.20414929203594,3.4657359027997265,0.1199974955754843,-0.0193566388981789,0.0133851269053978,3326,compound,8,perturbation_no_concentration,0.5727402
B1-1810,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.172756286772263,0.0,7.197435354096591,3.4657359027997265,0.1189866547072074,0.0003522293822202,0.0077774938479954,3550,compound,8,perturbation_no_concentration,0.5568953
B1-1812,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1948378578015527,0.0,7.186901020411631,3.4657359027997265,0.1565349194805843,-0.0079511288265693,0.0112150960291939,3623,compound,8,perturbation_no_concentration,0.5663817
B1-1900,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.206919987194469,0.0,7.177782416195197,3.555348061489413,0.1132994299439948,-0.0034862312891325,0.0081887690317567,3604,compound,8,perturbation_no_concentration,0.5606693
B1-1902,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2025170936501603,0.0,7.20414929203594,3.555348061489413,0.1108589169936208,-0.0087302051183201,0.0093525468472362,3459,compound,8,perturbation_no_concentration,0.56084913
B1-1906,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1775045724009394,0.0,7.197435354096591,3.555348061489413,0.1020899666789951,-0.0014651008575896,0.0084446269526486,3696,compound,8,perturbation_no_concentration,0.5502421
B1-1908,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2028972426110191,0.0,7.186901020411631,3.555348061489413,0.1091417774036285,-0.0070308415854587,0.0093975432040998,3716,compound,8,perturbation_no_concentration,0.56006324
B1-1998,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2974010448941522,0.0,7.20414929203594,3.258096538021482,0.1674055380776113,-0.0220963690634116,0.0428839328819394,3577,compound,8,perturbation_no_concentration,0.5330677
B1-2002,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3400679941458431,0.0,7.197435354096591,3.258096538021482,0.2224066674652944,-0.041396913029264,0.0476878937749775,3602,compound,8,perturbation_no_concentration,0.5937687
B1-2004,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3336986626786209,0.0,7.186901020411631,3.258096538021482,0.176298329758805,-0.0241711738590474,0.0554730819924397,3568,compound,8,perturbation_no_concentration,0.5777806
B1-2092,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2097624129723037,0.0,7.177782416195197,3.49650756146648,0.1387740955956927,-0.0042264245399718,0.0146428124947356,3482,compound,8,perturbation_no_concentration,0.56737363
B1-2094,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2260384056612903,0.0,7.20414929203594,3.49650756146648,0.1933305479180689,0.0020328227128048,0.0162185316102481,3393,compound,8,perturbation_no_concentration,0.56978667
B1-2098,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1785674113596997,0.0,7.197435354096591,3.49650756146648,0.1438184297774206,0.0020384966369389,0.0097155815391638,3594,compound,8,perturbation_no_concentration,0.556658
B1-2100,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1934281180068432,0.0,7.186901020411631,3.49650756146648,0.2133368176824649,0.0034800644293436,0.0138436169716373,3691,compound,8,perturbation_no_concentration,0.5627596
B1-2188,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2076544023403737,0.0,7.177782416195197,3.5263605246161616,0.1107558853601742,-0.0006326373195478,0.0099147712461239,3672,compound,8,perturbation_no_concentration,0.5638591
B1-2194,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1839932669130476,0.0,7.197435354096591,3.5263605246161616,0.2002643446524242,0.0011681647994261,0.0099319107241688,3696,compound,8,perturbation_no_concentration,0.5561924
B1-2196,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1856676013023435,0.0,7.186901020411631,3.5263605246161616,0.1648729319777653,0.0059010342148949,0.0105297001301538,3773,compound,8,perturbation_no_concentration,0.5564501
B1-2284,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2262593599667811,0.0,7.177782416195197,3.610917912644224,0.1385764486732573,-0.0118099332598681,0.0149783799517585,3495,compound,8,perturbation_no_concentration,0.5559311
B1-2286,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2313433899414601,0.0,7.20414929203594,3.610917912644224,0.1295780199128978,-0.000624677819633,0.0117956351040439,3250,compound,8,perturbation_no_concentration,0.55651677
B1-2290,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2061735645394356,0.0,7.197435354096591,3.610917912644224,0.1066898504291845,-0.0023937822631509,0.0108284855735098,3545,compound,8,perturbation_no_concentration,0.555658
B1-2292,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2084445307423928,0.0,7.186901020411631,3.610917912644224,0.1699707599905084,-0.0100699490819977,0.0141427231986461,3637,compound,8,perturbation_no_concentration,0.55560994
B2-76,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1870914412775857,0.0,7.177782416195197,3.58351893845611,0.1140068488064816,-0.0174332920916677,0.0135059383859146,3524,compound,8,perturbation_no_concentration,0.55075353
B2-78,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1830654312733911,0.0,7.20414929203594,3.58351893845611,0.1033104759015741,-0.0115144188009839,0.0126073175284885,3524,compound,8,perturbation_no_concentration,0.5502465
B2-82,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1685781869149477,0.0,7.197435354096591,3.58351893845611,0.0899059623916263,-0.0084077402696634,0.0106447878935117,3773,compound,8,perturbation_no_concentration,0.5432311
B2-84,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1649146850544852,0.0,7.186901020411631,3.58351893845611,0.1058721206983449,-0.0090209186751982,0.0127052466585291,3826,compound,8,perturbation_no_concentration,0.54110795
B2-172,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1790306511926765,0.0,7.177782416195197,3.58351893845611,0.113913483050373,-0.0147788179413666,0.011967729623907,3695,compound,8,perturbation_no_concentration,0.5471607
B2-174,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1670761816794364,0.0,7.20414929203594,3.58351893845611,0.0967338600806086,-0.0056689163940738,0.0061874747205339,3628,compound,8,perturbation_no_concentration,0.54283977
B2-178,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.163958305981427,0.0,7.197435354096591,3.58351893845611,0.1056419196374289,-0.0098839834179146,0.0095393588996637,3846,compound,8,perturbation_no_concentration,0.5411396
B2-180,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1605661744476627,0.0,7.186901020411631,3.58351893845611,0.1120308032981617,-0.0127038501333075,0.0088625617016716,3921,compound,8,perturbation_no_concentration,0.53920394
B2-268,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1656425384448162,0.0,7.177782416195197,3.332204510175204,0.1406578777940185,-0.0041967382524826,0.0082553485527481,3697,compound,8,perturbation_no_concentration,0.565274
B2-270,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1859733453344051,0.0,7.20414929203594,3.332204510175204,0.1271048960070379,-0.0040785329135563,0.013417021994698,3554,compound,8,perturbation_no_concentration,0.5761134
B2-364,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1792491160083624,0.0,7.177782416195197,3.610917912644224,0.1221323974877915,-0.0113416137219494,0.0104288955470294,3739,compound,8,perturbation_no_concentration,0.5444342
B2-366,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1930459741394786,0.0,7.20414929203594,3.610917912644224,0.1253903380675876,-0.012916703901027,0.0099271482122924,3663,compound,8,perturbation_no_concentration,0.5516584
B2-370,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1777200760992323,0.0,7.197435354096591,3.610917912644224,0.1093754537794976,-0.0116807164524592,0.0099392188978318,3840,compound,8,perturbation_no_concentration,0.54466283
B2-372,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1801069850558829,0.0,7.186901020411631,3.610917912644224,0.1513519454009339,-0.0133748651909337,0.0114985904533929,3895,compound,8,perturbation_no_concentration,0.5452534
B2-460,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.206471772215166,0.0,7.177782416195197,3.5263605246161616,0.1346435558974299,-0.001715292066043,0.0182137887936157,3771,compound,8,perturbation_no_concentration,0.5635724
B2-462,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20041400755984,0.0,7.20414929203594,3.5263605246161616,0.0833362945048941,-0.0052864102645813,0.0164141827723409,3742,compound,8,perturbation_no_concentration,0.56315535
B2-466,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1665094218805322,0.0,7.197435354096591,3.5263605246161616,0.109986742626161,-0.0029210661259929,0.0091640934073115,3921,compound,8,perturbation_no_concentration,0.5479489
B2-468,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1999640440447328,0.0,7.186901020411631,3.5263605246161616,0.1318953572959932,-0.0021599661917684,0.0209444602096521,3976,compound,8,perturbation_no_concentration,0.56213
B2-556,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2339846630703577,0.0,7.177782416195197,3.610917912644224,0.1066545168273932,-0.0124178098502865,0.0259493496190924,3704,compound,8,perturbation_no_concentration,0.5538973
B2-558,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2247036826994386,0.0,7.20414929203594,3.610917912644224,0.1242039336790952,-0.014141668601482,0.0180909554457758,3599,compound,8,perturbation_no_concentration,0.5577789
B2-564,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2192799310160679,0.0,7.186901020411631,3.610917912644224,0.1453718960884001,-0.0070308816675116,0.0235238551501266,3844,compound,8,perturbation_no_concentration,0.5569467
B2-654,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1906914366237271,0.0,7.20414929203594,3.58351893845611,0.0923697408261323,-0.0085509993668129,0.0096404533890447,3572,compound,8,perturbation_no_concentration,0.5535752
B2-658,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1592701992138159,0.0,7.197435354096591,3.58351893845611,0.0945712064635077,-0.0047475659649232,0.0078529719182103,3747,compound,8,perturbation_no_concentration,0.53909963
B2-660,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1812285516551914,0.0,7.186901020411631,3.58351893845611,0.1021184149866011,-0.0119301309290542,0.0128257168895129,3761,compound,8,perturbation_no_concentration,0.548593
B2-748,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1755581547049393,0.0,7.177782416195197,3.49650756146648,0.1024122563169681,-0.0045842999080675,0.0102853848876475,3631,compound,8,perturbation_no_concentration,0.5543381
B2-750,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1800295438910096,0.0,7.20414929203594,3.49650756146648,0.1080743575667726,-0.0068901200705283,0.0084385264588079,3592,compound,8,perturbation_no_concentration,0.5576564
B2-754,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1738673970511726,0.0,7.197435354096591,3.49650756146648,0.0785696574660075,0.0020646236569129,0.013893048526245,3736,compound,8,perturbation_no_concentration,0.5544062
B2-756,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1686959515347086,0.0,7.186901020411631,3.49650756146648,0.0998800545978736,-0.0082633449550685,0.0108514635881371,3843,compound,8,perturbation_no_concentration,0.5514613
B2-844,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2122090171164372,0.0,7.177782416195197,3.555348061489413,0.1432243777149316,-0.0137170033731227,0.0188123163464931,3478,compound,8,perturbation_no_concentration,0.56173855
B2-846,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1969229809832838,0.0,7.20414929203594,3.555348061489413,0.1803153735348889,-0.0092429582776472,0.0120980138219236,3473,compound,8,perturbation_no_concentration,0.558951
B2-850,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1692370325286588,0.0,7.197435354096591,3.555348061489413,0.1310286071864829,-0.0059428747374266,0.0094501422807,3593,compound,8,perturbation_no_concentration,0.54635227
B2-852,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.189362726334589,0.0,7.186901020411631,3.555348061489413,0.1041058309907621,-0.009124853029536,0.0144161010436687,3744,compound,8,perturbation_no_concentration,0.5550892
B2-940,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2000537281402861,0.0,7.177782416195197,3.49650756146648,0.1612462476885215,-0.0020103762956022,0.0166086085429141,3434,compound,8,perturbation_no_concentration,0.5647366
B2-942,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.194146755406191,0.0,7.20414929203594,3.49650756146648,0.1400852371123106,-0.0082998778251761,0.011001315275871,3448,compound,8,perturbation_no_concentration,0.56387895
B2-946,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1755090538959625,0.0,7.197435354096591,3.49650756146648,0.1311884019777804,-0.0009131492062614,0.0125764665427627,3634,compound,8,perturbation_no_concentration,0.55519575
B2-948,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1779506931664953,0.0,7.186901020411631,3.49650756146648,0.1471778877621725,-0.0062449984613095,0.0136011625281172,3692,compound,8,perturbation_no_concentration,0.5558878
B2-1036,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1946935469412831,0.0,7.177782416195197,3.555348061489413,0.166417183988815,-0.0059819779223267,0.0134098485646112,3554,compound,8,perturbation_no_concentration,0.5567851
B2-1038,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1932400039556792,0.0,7.20414929203594,3.555348061489413,0.1913175327083088,-0.0113850108832752,0.0115583403866215,3616,compound,8,perturbation_no_concentration,0.55753505
B2-1042,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1805733866607315,0.0,7.197435354096591,3.555348061489413,0.1342726807095456,-0.00719525599223,0.0125214631577723,3743,compound,8,perturbation_no_concentration,0.55167437
B2-1044,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1972577721281491,0.0,7.186901020411631,3.555348061489413,0.1433954625909724,-0.0083478741367858,0.0162860300083257,3790,compound,8,perturbation_no_concentration,0.5581983
B2-1132,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2094553980458676,0.0,7.177782416195197,3.58351893845611,0.1594585144232958,-0.0039965223834206,0.0152826850111609,3507,compound,8,perturbation_no_concentration,0.5582531
B2-1134,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1967167031702718,0.0,7.20414929203594,3.58351893845611,0.189968877780733,-0.0025888985262082,0.0108370716621702,3462,compound,8,perturbation_no_concentration,0.5559432
B2-1138,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1969585434929335,0.0,7.197435354096591,3.58351893845611,0.1572129653087584,0.0017505603272616,0.0122268239425196,3663,compound,8,perturbation_no_concentration,0.55568755
B2-1140,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2066625932339944,0.0,7.186901020411631,3.58351893845611,0.1524526767943281,0.0042597926121864,0.018806228324155,3760,compound,8,perturbation_no_concentration,0.5581283
B2-1228,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2047277069034458,0.0,7.177782416195197,3.4657359027997265,0.0937770084339131,-0.0160002233631083,0.0170804849571427,3608,compound,8,perturbation_no_concentration,0.5692427
B2-1230,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2050798344725399,0.0,7.20414929203594,3.4657359027997265,0.0648311568755532,-0.0146422431962,0.0209457318241513,3612,compound,8,perturbation_no_concentration,0.5706609
B2-1234,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1870261112746419,0.0,7.197435354096591,3.4657359027997265,0.0858502531103306,-0.0110897300480369,0.0170326378482807,3798,compound,8,perturbation_no_concentration,0.56362027
B2-1236,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1823587526070984,0.0,7.186901020411631,3.4657359027997265,0.1054089181934328,-0.0124582694848907,0.0164250452531907,3786,compound,8,perturbation_no_concentration,0.5610139
B2-1324,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1961600672424982,0.0,7.177782416195197,3.555348061489413,0.1196608727139531,-0.0132985061893111,0.0144829769468562,3548,compound,8,perturbation_no_concentration,0.5573347
B2-1326,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2011222968271989,0.0,7.20414929203594,3.555348061489413,0.0932099192112103,-0.0134957921999707,0.01678001907782,3508,compound,8,perturbation_no_concentration,0.5604079
B2-1330,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1758097165359545,0.0,7.197435354096591,3.555348061489413,0.1154245199069833,-0.0144100686664952,0.0134911065719677,3700,compound,8,perturbation_no_concentration,0.54944503
B2-1332,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1631294634803534,0.0,7.186901020411631,3.555348061489413,0.1321895212792925,-0.0098514319989952,0.01078258143396,3805,compound,8,perturbation_no_concentration,0.5430908
B2-1420,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1976448361942151,0.0,7.177782416195197,3.555348061489413,0.1053238474903765,-0.0101615339002393,0.0123876872313957,3531,compound,8,perturbation_no_concentration,0.55787104
B2-1422,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1973451750297646,0.0,7.20414929203594,3.555348061489413,0.0917362391208159,-0.0144818374061735,0.0143356315837109,3564,compound,8,perturbation_no_concentration,0.5591056
B2-1426,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.186068860521451,0.0,7.197435354096591,3.555348061489413,0.1108567666208517,-0.0121912855420701,0.0152955214089829,3739,compound,8,perturbation_no_concentration,0.5541715
B2-1428,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.170645620177992,0.0,7.186901020411631,3.555348061489413,0.114388162202839,-0.0046037174264394,0.009305124546621,3858,compound,8,perturbation_no_concentration,0.5465426
B2-1516,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2227535833303019,0.0,7.177782416195197,3.5263605246161616,0.1626085455859038,-0.0058903164684187,0.0220666241519181,3748,compound,8,perturbation_no_concentration,0.5654244
B2-1518,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2249442644223586,0.0,7.20414929203594,3.5263605246161616,0.1098999911370883,-0.0199431983627531,0.0234676057661482,3675,compound,8,perturbation_no_concentration,0.5668165
B2-1522,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1837766264801104,0.0,7.197435354096591,3.5263605246161616,0.1282239350458517,-0.0060825207396121,0.0131094258558033,3862,compound,8,perturbation_no_concentration,0.5560936
B2-1524,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2064541607875261,0.0,7.186901020411631,3.5263605246161616,0.1713087847248408,-0.0200621038202485,0.021773674599331,3974,compound,8,perturbation_no_concentration,0.56404877
B2-1612,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.206640500856252,0.0,7.177782416195197,3.555348061489413,0.105461848967459,-0.0004297031936929,0.0170224905183515,3683,compound,8,perturbation_no_concentration,0.560601
B2-1614,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2075251589521015,0.0,7.20414929203594,3.555348061489413,0.076166344041694,-0.00640181997336,0.0177054926808143,3586,compound,8,perturbation_no_concentration,0.56223136
B2-1618,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1824285561452956,0.0,7.197435354096591,3.555348061489413,0.1035223677539504,-0.0007315145309079,0.0117740306792372,3788,compound,8,perturbation_no_concentration,0.5525293
B2-1620,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1701156068372386,0.0,7.186901020411631,3.555348061489413,0.0952263516599528,-0.0002810284883305,0.0106811800469924,3867,compound,8,perturbation_no_concentration,0.5462951
B2-1708,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2422134097230256,0.0,7.177782416195197,3.58351893845611,0.123675585775504,-0.0172987167112377,0.0203681919944437,3644,compound,8,perturbation_no_concentration,0.5528134
B2-1710,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2579248358125994,0.0,7.20414929203594,3.58351893845611,0.112462778485571,-0.021925175915098,0.0277594579417831,3532,compound,8,perturbation_no_concentration,0.5400537
B2-1714,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2140539440891546,0.0,7.197435354096591,3.58351893845611,0.1079159889726102,-0.0096039402052345,0.018385892719941,3773,compound,8,perturbation_no_concentration,0.5601243
B2-1716,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2403959641643964,0.0,7.186901020411631,3.58351893845611,0.1008004318666401,-0.0095673720566596,0.0268789936291876,3831,compound,8,perturbation_no_concentration,0.5545749
B2-1804,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2020338009505831,0.0,7.177782416195197,3.58351893845611,0.1426388021473194,-0.0239262251665888,0.0173056078105003,3657,compound,8,perturbation_no_concentration,0.5563602
B2-1806,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2279747442693037,0.0,7.20414929203594,3.58351893845611,0.1011016093687712,-0.0255831782288896,0.0213260148421702,3555,compound,8,perturbation_no_concentration,0.56032
B2-1810,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1972256978838057,0.0,7.197435354096591,3.58351893845611,0.0651898683968637,-0.0151068006770957,0.0180609645380848,3804,compound,8,perturbation_no_concentration,0.5557844
B2-1812,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1914045861501868,0.0,7.186901020411631,3.58351893845611,0.1272583575841465,-0.017869730086241,0.0140956300855578,3762,compound,8,perturbation_no_concentration,0.55301
B2-1900,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1732848365002929,0.0,7.177782416195197,3.555348061489413,0.0907956495584557,-0.000156346576228,0.0066504185433213,3559,compound,8,perturbation_no_concentration,0.5473668
B2-1902,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1923294374282909,0.0,7.20414929203594,3.555348061489413,0.1009242171832469,-0.0042272239374319,0.0088801103383762,3450,compound,8,perturbation_no_concentration,0.55716777
B2-1906,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1678600162495405,0.0,7.197435354096591,3.555348061489413,0.069391091103157,-0.001481097401969,0.0102579133319938,3712,compound,8,perturbation_no_concentration,0.54571056
B2-1908,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1705421580072141,0.0,7.186901020411631,3.555348061489413,0.0857389500040607,-0.002653692492431,0.0094105766091009,3808,compound,8,perturbation_no_concentration,0.54649425
B2-1996,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1819677933183456,0.0,7.177782416195197,3.58351893845611,0.1372875412497315,-0.0061934066543628,0.0098881517042427,3541,compound,8,perturbation_no_concentration,0.54849434
B2-1998,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.199867294435336,0.0,7.20414929203594,3.58351893845611,0.1574976419281926,-0.0183646082116197,0.0133130154613831,3488,compound,8,perturbation_no_concentration,0.5570533
B2-2002,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1737591028918578,0.0,7.197435354096591,3.58351893845611,0.1077059481847154,-0.0011421993652495,0.0098861177182282,3594,compound,8,perturbation_no_concentration,0.54563093
B2-2004,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1772082380371762,0.0,7.186901020411631,3.58351893845611,0.1491635536381025,-0.0073318985994847,0.0088892557406128,3776,compound,8,perturbation_no_concentration,0.54674816
B2-2092,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1707991149159343,0.0,7.177782416195197,3.49650756146648,0.1671222947394004,-0.0046788928896411,0.0082185034511918,3683,compound,8,perturbation_no_concentration,0.55206525
B2-2094,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.184302943340155,0.0,7.20414929203594,3.49650756146648,0.1523679370139795,-0.0101605821444129,0.0091618610553425,3571,compound,8,perturbation_no_concentration,0.5596482
B2-2100,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1807060126295788,0.0,7.186901020411631,3.49650756146648,0.1419002275338572,-0.003134905093938,0.0120328030143013,3889,compound,8,perturbation_no_concentration,0.5571871
B2-2188,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1818446399144304,0.0,7.177782416195197,3.610917912644224,0.1375593838065852,0.0046030127944374,0.0095243797259912,3564,compound,8,perturbation_no_concentration,0.54559815
B2-2190,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1928044969322723,0.0,7.20414929203594,3.610917912644224,0.1630334094595708,-0.0022360121878437,0.0110724807339124,3490,compound,8,perturbation_no_concentration,0.55156267
B2-2194,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.163990481385944,0.0,7.197435354096591,3.610917912644224,0.1178284602814339,0.0002396419260096,0.0090378604832531,3666,compound,8,perturbation_no_concentration,0.5384402
B2-2196,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1838361247682347,0.0,7.186901020411631,3.610917912644224,0.103684969416209,0.0019378480722269,0.014806208810809,3789,compound,8,perturbation_no_concentration,0.546921
B2-2286,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2079763389693038,0.0,7.20414929203594,3.58351893845611,0.2097811942958612,-0.0041025095782821,0.0152892748919449,3636,compound,8,perturbation_no_concentration,0.5593828
