entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_CP21,34,0.9871445055303696,0.9923613799816284,0.38596648596549205,0.2637329274053215,0.9706835275628021,plate,5,mask_compound
WAY_CP24,29,0.9847595240408145,0.9871670300890014,0.4707140507651982,0.33387307080978784,0.9673121217189196,plate,5,mask_compound
WAY_CP38,70,0.9921423388329673,0.9937286460223682,0.33602191733190373,0.232855971661205,0.9825070899325096,plate,5,mask_compound
WAY_CP44,67,0.9910671595560661,0.9926942297631632,0.357385113571447,0.23646216134962836,0.979654364513861,plate,5,mask_compound
WAY_CP61,34,0.991749469961719,0.9950125449522926,0.33600377756495126,0.20887536046003322,0.9807270326377256,plate,5,mask_compound
WAY_CP7,33,0.9896098154393651,0.9924474092450583,0.40617585229933495,0.2735714605083443,0.9766596858427788,plate,5,mask_compound
WAY_B-1_P12,36,0.9900593248171615,0.9917018602253209,0.4103234849513303,0.28282118657583927,0.9791785169395855,plate,6,mask_compound
WAY_B-1_P14,35,0.9927915205431398,0.9929252201304566,0.35043098847596016,0.23286105280953176,0.9850777699514607,plate,6,mask_compound
WAY_B-1_P21,28,0.9678479892302517,0.9700549814645238,0.740284556497066,0.501286659019792,0.9330021531184549,plate,6,mask_compound
WAY_B-1_P24,40,0.990080904210352,0.9905967697094992,0.41174621751764995,0.2916015628776982,0.9791043802146924,plate,6,mask_compound
WAY_B-1_P6,38,0.991667873678194,0.991846104872753,0.3785111857519631,0.26606521486787815,0.9825958663859643,plate,6,mask_compound
WAY_B-2_P2,39,0.9933314341960454,0.9934072764276529,0.327976077681436,0.2214843129323627,0.9861299684698245,plate,6,mask_compound
WAY_BP16,38,0.9933262330535024,0.9935730394812303,0.3160705358594281,0.21663758501015243,0.9855410823684057,plate,6,mask_compound
WAY_CP2,35,0.990216502210639,0.9928029262007058,0.3630841352018417,0.2525311948600146,0.9787162710007878,plate,6,mask_compound
WAY_CP27,66,0.9893361424887586,0.991580041331794,0.38996666320314527,0.2668292436439274,0.9763806611964934,plate,6,mask_compound
WAY_CP39,70,0.9914733085523945,0.9931126345528338,0.35605692911791276,0.25040335580033857,0.981166953571999,plate,6,mask_compound
WAY_CP64,34,0.9944352737225617,0.9947644167359397,0.29733058269501245,0.21334955592073906,0.9879335367475216,plate,6,mask_compound
WAY_CP70,33,0.9918172647374378,0.9925953714272929,0.34859715964516513,0.233004134185722,0.9830576362390407,plate,6,mask_compound
WAY_B-1_P19,35,0.9938763804461402,0.9940541873176547,0.31812086431896197,0.222089966480022,0.9872849480474067,plate,7,mask_compound
WAY_B-1_P22,36,0.9911629160630251,0.9933474436633027,0.3674428198440079,0.25544004179134394,0.9815232335212722,plate,7,mask_compound
WAY_B-1_P5,28,0.9925576980414623,0.99324146019823,0.3619306811330304,0.2514327557493236,0.9841991868168313,plate,7,mask_compound
WAY_B-1_P8,38,0.9921682919663813,0.9929642056718331,0.3655269917951291,0.25333604824746503,0.9836561571603369,plate,7,mask_compound
WAY_B-2_P21,39,0.9937999189598664,0.9938671116839292,0.31669069305715813,0.21913450726165004,0.9870118966568185,plate,7,mask_compound
WAY_B-2_P23,40,0.994905806484519,0.995082728746814,0.29024979779781285,0.2000682778087952,0.9892195491544566,plate,7,mask_compound
WAY_BP17,38,0.9928769157873437,0.9934410567788754,0.3244930174524369,0.2187558710861143,0.9847539854004239,plate,7,mask_compound
WAY_CP23,35,0.9845642418233432,0.9872745766613563,0.469367694995841,0.3399191105379565,0.9657560671115093,plate,7,mask_compound
WAY_CP32,66,0.991041501776922,0.9923120241680502,0.36913759318007167,0.26026888767477796,0.9808750726231102,plate,7,mask_compound
WAY_CP41,70,0.9901828780492818,0.9923172291413018,0.37712369842700705,0.2603986369320956,0.9787417317561735,plate,7,mask_compound
WAY_CP66,34,0.9823509714048436,0.983309000387369,0.5230396531529766,0.37253771599682667,0.9629664288752317,plate,7,mask_compound
WAY_CP72,33,0.9857852585996352,0.9868630042773809,0.47398151046054493,0.33125709918987906,0.9698786732655282,plate,7,mask_compound
WAY_B-1_P1,38,0.992098083840835,0.9936680600425392,0.3652369700244986,0.22910722960983418,0.9836315991834612,plate,8,mask_compound
WAY_B-1_P10,22,0.9933953300779478,0.994143544199928,0.333375157572202,0.22884236685333326,0.9862990425575792,plate,8,mask_compound
WAY_B-1_P2,35,0.9942181194711533,0.9944913199671934,0.31669056697930015,0.21278842142814886,0.9877865032895595,plate,8,mask_compound
WAY_B-1_P23,36,0.9931940322994959,0.9932404386280876,0.33760111144046645,0.2253724929877332,0.9860968300996843,plate,8,mask_compound
WAY_B-1_P7,39,0.9934566504761031,0.9939444938326666,0.33448299487231425,0.23195674261416888,0.9862844250755742,plate,8,mask_compound
WAY_B-2_P11,38,0.992576567483122,0.992545202137234,0.3498635055133143,0.23267492796342013,0.9845176358125287,plate,8,mask_compound
WAY_BP21,38,0.990121223211249,0.9908682579832825,0.380807092996021,0.2755085818278585,0.9787366555341266,plate,8,mask_compound
WAY_CP25,69,0.9878294263100516,0.9907665308148556,0.4249583517658229,0.287512869845479,0.9736099427045584,plate,8,mask_compound
WAY_CP37,69,0.9920165439447449,0.9938561491832419,0.3363212547755448,0.23295032365619117,0.9830855649429914,plate,8,mask_compound
WAY_CP4,35,0.9891375606665388,0.9936969905690453,0.3645398943858939,0.24971071555715282,0.9770434111481864,plate,8,mask_compound
WAY_CP69,34,0.9908829397202081,0.9912814106683718,0.3734546961590979,0.25786255905112865,0.9810898494823422,plate,8,mask_compound
WAY_CP9,33,0.9749927866663908,0.9778998679279847,0.6011152315332405,0.41787212440310867,0.9479619580506118,plate,8,mask_compound
WAY_B-1_P11,38,0.9906388044938894,0.9910479815930389,0.39462712469523903,0.2829676248285104,0.9801667130279929,plate,9,mask_compound
WAY_B-1_P9,35,0.9920453361207929,0.9932762604514674,0.3618338545123869,0.2561531925115186,0.9831188594980589,plate,9,mask_compound
WAY_B-2_P1,39,0.9939373418613621,0.9946944340970635,0.30689599056381744,0.21020703298199558,0.9872120282838609,plate,9,mask_compound
WAY_B-2_P10,36,0.9937193431844054,0.9943751170511668,0.3200966750049319,0.22100915161348877,0.986835855291161,plate,9,mask_compound
WAY_B-2_P14,38,0.9952655763246131,0.9952483767036697,0.2800641048381231,0.19505808337964556,0.9898261627158188,plate,9,mask_compound
WAY_BP22,38,0.9931678687014928,0.9931748515288035,0.31588368239904174,0.22033283939377138,0.9854841842851272,plate,9,mask_compound
WAY_CP13,32,0.9859939954181445,0.9886116094305077,0.4542297909757432,0.31898530591083213,0.968038248960227,plate,9,mask_compound
