entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_B-1_P1,38,0.99205394161007,0.9941590354117092,0.3694251612210217,0.2327003820937361,0.983256096000972,plate,8,e1e__seed42
WAY_B-1_P10,22,0.993125658667922,0.9941556112336436,0.3411703986668728,0.2286122043029289,0.9856460011318172,plate,8,e1e__seed42
WAY_B-1_P2,35,0.9942372691689668,0.9947066254168664,0.3155829512108836,0.2120022213714917,0.9878577556426452,plate,8,e1e__seed42
WAY_B-1_P23,36,0.9934514435822231,0.9935344963299793,0.3334235347563735,0.2258600799766783,0.9864292130468912,plate,8,e1e__seed42
WAY_B-1_P7,39,0.993103407381018,0.9937617006570224,0.3442014539357131,0.2376874702269814,0.9854762187031848,plate,8,e1e__seed42
WAY_B-2_P11,38,0.9930751360911207,0.9932337037191712,0.3391727723696708,0.2239338802915782,0.985457635871419,plate,8,e1e__seed42
WAY_BP21,38,0.990609546189841,0.9910228791866657,0.3697771745842621,0.2635532843327599,0.9799638411756731,plate,8,e1e__seed42
WAY_CP25,69,0.9871550740988588,0.9907174950132636,0.4350728884124931,0.295773007073806,0.9721868078563424,plate,8,e1e__seed42
WAY_CP37,69,0.992089481065137,0.9938485852161733,0.3355557793429038,0.2327589573343773,0.9833009870761718,plate,8,e1e__seed42
WAY_CP4,35,0.989358115515067,0.9934196974254076,0.3651349736833346,0.2511809005393904,0.977608547571134,plate,8,e1e__seed42
WAY_CP69,34,0.9900292597235008,0.9910219836708032,0.390094848447316,0.2702724169801551,0.9793792413083928,plate,8,e1e__seed42
WAY_CP9,33,0.974298529994717,0.9777755969420164,0.6078757414486731,0.4215092647568614,0.9468079686584064,plate,8,e1e__seed42
WAY_B-1_P11,38,0.9903787695392194,0.9907749501527978,0.398616496569858,0.283291495322654,0.9798044904294426,plate,9,e1e__seed42
WAY_B-1_P9,35,0.9922353176581814,0.9937568384143216,0.358928153425251,0.2520627790223094,0.9833787253236608,plate,9,e1e__seed42
WAY_B-2_P1,39,0.9939130486097943,0.994655505338612,0.3080633286505629,0.2116674044109157,0.9871325069837856,plate,9,e1e__seed42
WAY_B-2_P10,36,0.9936093073686584,0.9943327378108102,0.3221676158827041,0.2201797566667535,0.986678262608008,plate,9,e1e__seed42
WAY_B-2_P14,38,0.9951270273923898,0.9951681539376532,0.2848830381347119,0.1979239022676373,0.9894694591486048,plate,9,e1e__seed42
WAY_BP22,38,0.9929788364145996,0.9931136125052696,0.3176526923807025,0.2214372471803788,0.9853236843597176,plate,9,e1e__seed42
WAY_CP13,32,0.9871084987991408,0.9902663033547844,0.4326324977288173,0.3020698312356675,0.9700853912219928,plate,9,e1e__seed42
WAY_CP14,32,0.9676939754225924,0.9670137519070092,0.8002030509640992,0.6149706347138865,0.9231634858566072,plate,9,e1e__seed42
WAY_CP26,69,0.9890909574966202,0.9912050546641752,0.4031145041283164,0.2839641480864375,0.9766708058973907,plate,9,e1e__seed42
WAY_CP48,69,0.990091504730719,0.9941625069356148,0.3447018190405675,0.2316426381764919,0.9779128459679888,plate,9,e1e__seed42
WAY_CP51,35,0.9941711694717168,0.994714287111388,0.2996564285835414,0.2078659070718609,0.9877003074499544,plate,9,e1e__seed42
WAY_CP8,34,0.987114064314908,0.9912453568244608,0.4143566637064637,0.2897216454457789,0.972067967176154,plate,9,e1e__seed42
WAY_B-1_P3,39,0.993330147302752,0.9934932194213822,0.3444612159470298,0.2344633498630953,0.9856990155850038,plate,10,e1e__seed42
WAY_B-2_P13,35,0.9953231814718954,0.995394279471811,0.2753911728729546,0.1922623050867431,0.990238671456923,plate,10,e1e__seed42
WAY_B-2_P15,38,0.9949285129474312,0.995035330193818,0.2917056050946803,0.2004432218206178,0.9890339545476848,plate,10,e1e__seed42
WAY_B-2_P6,39,0.9919556778838456,0.9920792048352068,0.3689439307742582,0.2497003032932841,0.982700357267629,plate,10,e1e__seed42
WAY_B-2_P8,36,0.9944879693003502,0.9950604234671842,0.2996566337465059,0.1978311347278346,0.9883839683038058,plate,10,e1e__seed42
WAY_BP24,38,0.9897322046669856,0.990365333827358,0.3918314047721872,0.2768046138142579,0.978404542623827,plate,10,e1e__seed42
WAY_CP11,33,0.9882710403722526,0.9931855736893436,0.4131344494157496,0.2788534422869431,0.9726455448443556,plate,10,e1e__seed42
WAY_CP31,69,0.9887624624177456,0.9906070723823236,0.4023970694998532,0.2815308226277738,0.97632127824445,plate,10,e1e__seed42
WAY_CP34,68,0.9874146747331778,0.9905206458932992,0.4371465094055597,0.2962909862882034,0.9715864399800198,plate,10,e1e__seed42
WAY_CP50,33,0.9948918241660292,0.9954206178404608,0.2783060572295251,0.1923173982045105,0.9893307695704406,plate,10,e1e__seed42
